composition_json,cluster_type,label,mo_equivalent,pauling_chi_diff,allen_chi_diff,config_entropy,bv_ratio,u_density,mixing_enthalpy,lattice_distortion,type_I,type_II,type_III,type_IV
"{""Cr"": 0.08028, ""Nb"": 0.135724, ""U"": 0.7839959999999999}",I,H,0.15336812,0.05233768000000003,0.09263510800000001,5.5232414909180125,11.000074049980014,17.175399001543717,0.12749223734399995,0.05496078001942117,1.0,0.0,0.0,0.0
"{""Si"": 0.013743000000000002, ""U"": 0.986257}",IV,H,0.0,0.007146360000000001,0.00948267,0.6033259607813817,9.03457772068401,18.835552291105586,0.8810184468150002,0.029205895549440298,0.0,0.0,0.0,1.0
"{""U"": 0.929692, ""V"": 0.070308}",III,H,0.17014536,0.017577,0.029951207999999993,2.1153719217499827,9.775203996874145,18.43410129237553,1.3072957027199998,0.036416451235745946,0.0,0.0,1.0,0.0
"{""Ta"": 0.030249, ""U"": 0.969751}",I,H,0.0,0.0036298800000000033,0.0074412540000000004,1.1274337237558487,9.29212218002974,18.99485112029801,0.29333997999000005,0.01430871102583857,1.0,0.0,0.0,0.0
"{""Cr"": 0.047511000000000005, ""U"": 0.952489}",I,H,0.0,0.013303080000000002,0.020524752,1.588973936557993,9.668813562717395,18.724641612542634,0.45253704879000006,0.0385105641530821,1.0,0.0,0.0,0.0
"{""Mo"": 0.145, ""U"": 0.855}",I,H,0.145,0.11310000000000003,0.095555,3.44147330206432,11.80095334263146,18.060262229993228,-0.619875,0.03898599174843396,1.0,0.0,0.0,0.0
"{""Mn"": 0.054415, ""U"": 0.945585}",III,H,0.0,0.009250550000000008,0.028350215000000005,1.7568749118754354,9.047237790232186,19.057646116893515,0.0,0.04259891397969999,0.0,0.0,1.0,0.0
"{""Ni"": 0.047, ""U"": 0.953}",II,H,0.0,0.02491,0.031631,1.576212504449541,9.90578089178475,18.800196598622744,1.119775,0.043835717339619426,0.0,1.0,0.0,0.0
"{""Ru"": 0.017892, ""U"": 0.982108}",II,H,0.0,0.014671440000000006,0.014886143999999999,0.7459127602247537,9.360755916037178,18.975890851132636,0.52715629008,0.01874150061938618,0.0,1.0,0.0,0.0
"{""Ti"": 0.08122, ""U"": 0.91878}",II,M,0.15106920000000001,0.012995200000000012,0.025421859999999994,2.342377799168145,9.152891503795699,18.039242195928356,1.3432196088000001,0.015834157356805663,0.0,1.0,0.0,0.0
"{""Mo"": 0.029883, ""U"": 0.970117}",I,H,0.029883,0.02330874000000001,0.019692897,1.116863094986649,9.614750078869065,18.85803169295118,-0.144950031555,0.018615086446956437,1.0,0.0,0.0,0.0
"{""Ta"": 0.033343, ""U"": 0.966657}",I,H,0.0,0.004001160000000004,0.008202378,1.2153180313371528,9.31717002630676,18.988399929456406,0.32231244351,0.015002571087405306,1.0,0.0,0.0,0.0
"{""Al"": 0.024818, ""Cr"": 0.053685, ""U"": 0.921497}",IV,H,0.0,0.020739940000000005,0.03279648599999999,2.6943840304255735,9.713669074516709,18.34416893865268,1.1674734975299998,0.04250777063737194,0.0,0.0,0.0,1.0
"{""U"": 0.963, ""V"": 0.037}",III,H,0.08954,0.00925,0.015761999999999998,1.3160220677465966,9.43033430337084,18.73316981199369,0.7126199999999999,0.026759879120662904,0.0,0.0,1.0,0.0
"{""Cr"": 0.059257, ""U"": 0.940743}",I,H,0.0,0.01659196,0.025599023999999995,1.8699700701139366,9.82248385009529,18.640206825674202,0.55745607951,0.042833405154160654,1.0,0.0,0.0,0.0
"{""Fe"": 0.029894, ""U"": 0.970106}",III,H,0.0,0.013452300000000006,0.018325022,1.117181349165894,9.493561045959478,18.86542529530832,0.43500523146000003,0.032938374505773874,0.0,0.0,1.0,0.0
"{""Mo"": 0.02, ""U"": 0.98}",I,H,0.02,0.015600000000000004,0.01318,0.8150971878076918,9.427060625045879,18.92437921434204,-0.098,0.015289734035718903,1.0,0.0,0.0,0.0
"{""Fe"": 0.042731, ""U"": 0.957269}",III,H,0.0,0.019228950000000005,0.026194103,1.467656678088593,9.685219961921582,18.781328705552568,0.613575924585,0.039216491881933296,0.0,0.0,1.0,0.0
"{""Al"": 0.029525, ""Ta"": 0.063923, ""U"": 0.906552}",IV,H,0.0,0.01446151000000001,0.027151232999999997,3.065658193134937,9.522004370353425,18.53123675017562,1.38247366896,0.02444529894166914,0.0,0.0,0.0,1.0
"{""U"": 0.96486, ""Zr"": 0.035140000000000005}",II,M,0.03865400000000001,0.001756999999999994,0.006079220000000002,1.2652123687574541,8.964921277963885,18.56470142830013,0.20343108240000005,0.004717123952754608,0.0,1.0,0.0,0.0
"{""Ta"": 0.052879, ""U"": 0.947121}",I,H,0.0,0.006345480000000006,0.013008234,1.7202212769393361,9.475326045979642,18.947544217188437,0.50082811359,0.01873186795126508,1.0,0.0,0.0,0.0
"{""U"": 0.876477, ""Zr"": 0.123523}",II,M,0.1358753,0.0061761499999999775,0.021369479000000004,3.108488581366951,8.757881428680747,17.343343528685228,0.6495904108259999,0.008410198033296915,0.0,1.0,0.0,0.0
"{""Ru"": 0.027473, ""U"": 0.972527}",II,H,0.0,0.022527860000000007,0.022857535999999998,1.0462772283646062,9.528641963619206,18.931702466488254,0.8015470281300001,0.023141305551591898,0.0,1.0,0.0,0.0
"{""Mo"": 0.12506799999999998, ""U"": 0.874932}",I,H,0.12506799999999998,0.09755304000000002,0.082419812,3.133567069164205,11.422421905456135,18.201771541836234,-0.54712997688,0.03654638045712466,1.0,0.0,0.0,0.0
"{""Cr"": 0.023, ""U"": 0.977}",I,H,0.0,0.00644,0.009935999999999999,0.910345195992313,9.348141639175795,18.898119495319758,0.22471,0.027017253666563767,1.0,0.0,0.0,0.0
"{""Mn"": 0.019946, ""U"": 0.980054}",III,H,0.0,0.0033908200000000027,0.010391866000000001,0.8133493127281454,9.047237790232186,19.057646116893515,0.0,0.026087930421553437,0.0,0.0,1.0,0.0
"{""Nb"": 0.046776, ""U"": 0.953224}",I,H,0.052856879999999995,0.010290720000000008,0.019973352,1.5706032013267996,9.35829350283551,18.629964954006653,-0.17835202329599997,0.017665419963289904,1.0,0.0,0.0,0.0
"{""Ti"": 0.036655, ""U"": 0.963345}",II,M,0.0681783,0.005864800000000005,0.011473014999999998,1.3066598635062154,9.094919849708553,18.60110222279233,0.63560539755,0.010864126825470638,0.0,1.0,0.0,0.0
"{""Ru"": 0.041219, ""U"": 0.958781}",II,H,0.0,0.03379958000000001,0.03429420799999999,1.4283371556859508,9.769510517012645,18.867799240116728,1.1855998211699998,0.028199305314180495,0.0,1.0,0.0,0.0
"{""Ru"": 0.049323, ""U"": 0.950677}",II,H,0.0,0.04044486000000001,0.04103673599999999,1.6338424450124989,9.911515373458187,18.829842718936256,1.40670725013,0.03075181421075807,0.0,1.0,0.0,0.0
"{""Al"": 0.023642, ""U"": 0.976358}",IV,H,0.0,0.005437660000000005,0.009149454,0.9302802083884457,9.013022194395518,18.74651592927975,0.69249167508,0.0126859174636331,0.0,0.0,0.0,1.0
"{""Fe"": 0.033011, ""U"": 0.966989}",III,H,0.0,0.014854950000000006,0.020235743,1.2060100258751614,9.540098464441511,18.845092542398106,0.47881910818499995,0.03457821499070575,0.0,0.0,1.0,0.0
"{""Mo"": 0.127794, ""U"": 0.872206}",I,H,0.127794,0.09967932000000003,0.084216246,3.177374457752079,11.47419175784124,18.182503661718247,-0.55731346782,0.03689603526343016,1.0,0.0,0.0,0.0
"{""U"": 0.9317610000000001, ""Zr"": 0.068239}",II,M,0.0750629,0.0034119499999999874,0.011805347000000002,2.0706830257295783,8.887385869894205,18.104237019228872,0.381494633274,0.006454234721649063,0.0,1.0,0.0,0.0
"{""Ru"": 0.074713, ""U"": 0.925287}",II,M,0.0,0.06126466000000002,0.06216121599999999,2.2087208285324147,10.35641953253424,18.70954689905073,2.07392902893,0.03747439235838294,0.0,1.0,0.0,0.0
"{""Mn"": 0.052327, ""U"": 0.947673}",III,H,0.0,0.008895590000000007,0.027262367000000006,1.706953760783661,9.047237790232186,19.057646116893515,0.0,0.0418033256250065,0.0,0.0,1.0,0.0
"{""Ru"": 0.028572, ""U"": 0.971428}",II,H,0.0,0.02342904000000001,0.023771903999999996,1.0786808890835087,9.547899532379526,18.926615361068535,0.83266922448,0.02358995901785762,0.0,1.0,0.0,0.0
"{""Nb"": 0.046776, ""U"": 0.953224}",I,H,0.052856879999999995,0.010290720000000008,0.019973352,1.5706032013267996,9.35829350283551,18.629964954006653,-0.17835202329599997,0.017665419963289904,1.0,0.0,0.0,0.0
"{""U"": 0.95838, ""Zr"": 0.04162}",II,M,0.045782,0.0020809999999999926,0.007200260000000002,1.4388113321632954,8.949741682076047,18.474260945313674,0.2393266536,0.005115546996699309,0.0,1.0,0.0,0.0
"{""Mo"": 0.118684, ""U"": 0.881316}",I,H,0.118684,0.09257352000000003,0.07821275600000001,3.0287463608269913,11.301182456583604,18.24678937923381,-0.52299054072,0.0357058873753188,1.0,0.0,0.0,0.0
"{""Cr"": 0.085821, ""U"": 0.914179}",I,H,0.0,0.02402988,0.03707467199999999,2.4340149685325696,10.170014712849119,18.446058229381734,0.78455755959,0.05106080645940263,1.0,0.0,0.0,0.0
"{""U"": 0.964354, ""V"": 0.035646000000000004}",III,H,0.08626332,0.008911500000000001,0.015185196,1.2791170257370654,9.41631504178193,18.74518586539484,0.6875072536800001,0.026279096593821445,0.0,0.0,1.0,0.0
"{""Mo"": 0.146014, ""U"": 0.853986}",I,H,0.146014,0.11389092000000003,0.09622322600000001,3.4563975147518455,11.820210360356516,18.053024268040268,-0.6234695590200001,0.03910325549374888,1.0,0.0,0.0,0.0
"{""Ru"": 0.016892, ""U"": 0.983108}",II,H,0.0,0.013851440000000005,0.014054143999999998,0.7123712768247543,9.34323310551823,18.980486392599307,0.49819981008,0.01821692401014845,0.0,1.0,0.0,0.0
"{""Ta"": 0.028999999999999998, ""U"": 0.971}",I,H,0.0,0.003480000000000003,0.007134,1.0912016851625417,9.282010751458309,18.997453875606393,0.28158999999999995,0.014017745895094828,1.0,0.0,0.0,0.0
"{""Ta"": 0.073472, ""U"": 0.926528}",I,H,0.0,0.008816640000000008,0.018074112,2.182663835458647,9.642039135308247,18.90424886429094,0.68073865216,0.021876415990794883,1.0,0.0,0.0,0.0
"{""Ti"": 0.033655, ""U"": 0.966345}",II,M,0.0625983,0.005384800000000005,0.010534014999999997,1.2240393936504779,9.09101734859195,18.638655917511702,0.58540213755,0.010424443297129944,0.0,1.0,0.0,0.0
"{""Mn"": 0.057954, ""Nb"": 0.131199, ""U"": 0.810847}",III,H,0.14825487,0.038715960000000035,0.08621600700000001,5.001241891823962,9.973371124084176,17.768324773131074,-0.42552926221200005,0.05052017788123693,0.0,0.0,1.0,0.0
"{""U"": 0.862999, ""Zr"": 0.137001}",II,M,0.15070110000000003,0.0068500499999999765,0.02370117300000001,3.321292135554597,8.726308806246138,17.159377724209804,0.709390355994,0.008785762750436538,0.0,1.0,0.0,0.0
"{""Si"": 0.010981000000000001, ""U"": 0.989019}",IV,H,0.0,0.005710120000000001,0.00757689,0.5026830901586983,9.037122078691146,18.88020448774671,0.7059271465350001,0.026125051685587587,0.0,0.0,0.0,1.0
"{""U"": 0.869382, ""Zr"": 0.130618}",II,M,0.14367980000000002,0.0065308999999999775,0.022596914000000006,3.2221722822740118,8.741261176701704,17.24642693263231,0.6813416284560001,0.008611724545089653,0.0,1.0,0.0,0.0
"{""Mo"": 0.085, ""U"": 0.845, ""Zr"": 0.07}",I,H,0.16200000000000003,0.06980000000000001,0.06812500000000002,4.472897123769286,10.497507722118067,17.488133627941863,0.025525000000000082,0.03185532621241931,1.0,0.0,0.0,0.0
"{""Nb"": 0.11168299999999999, ""U"": 0.888317}",I,H,0.12620178999999998,0.02457026000000002,0.047688641000000004,2.9100633876371207,9.789918548541511,18.027567265618682,-0.39683963004399997,0.02649458647151009,1.0,0.0,0.0,0.0
"{""Nb"": 0.035133000000000005, ""U"": 0.964867}",I,H,0.03970029,0.007729260000000008,0.015001791000000004,1.265019573556085,9.280868719573999,18.736918350761627,-0.13559468924400003,0.015388045755252548,1.0,0.0,0.0,0.0
"{""Ta"": 0.06136699999999999, ""U"": 0.938633}",I,H,0.0,0.007364040000000006,0.015096281999999997,1.9181430709726413,9.544041663044723,18.92972738122772,0.57601091311,0.020102994501448746,1.0,0.0,0.0,0.0
"{""Al"": 0.01653, ""Fe"": 0.032126, ""U"": 0.951344}",IV,H,0.0,0.01825860000000001,0.026090348000000003,1.8766386137026554,9.502962401004584,18.629881576832624,0.92437317918,0.03556455524755961,0.0,0.0,0.0,1.0
"{""Mo"": 0.06, ""Nb"": 0.035, ""U"": 0.905}",I,H,0.09955,0.05450000000000002,0.054485000000000006,3.130023950287137,10.419452787342934,18.327510146750186,-0.3982,0.029711878655402372,1.0,0.0,0.0,0.0
"{""Mo"": 0.125242, ""Ti"": 0.068511, ""U"": 0.8062469999999999}",I,M,0.25267246,0.10865052000000004,0.10397842099999999,5.13381426438441,11.514847782118892,17.30612221008116,0.4550604353880001,0.038162308300798524,1.0,0.0,0.0,0.0
"{""Mo"": 0.095, ""U"": 0.905}",I,H,0.095,0.07410000000000003,0.06260500000000001,2.610228938825959,10.85139625559723,18.412520347204286,-0.42987500000000006,0.032287164879195286,1.0,0.0,0.0,0.0
"{""Mo"": 0.039, ""U"": 0.961}",I,H,0.039,0.03042000000000001,0.025701,1.369756173978504,9.787892318118889,18.796534157563727,-0.18739499999999998,0.02118692871084132,1.0,0.0,0.0,0.0
"{""Mo"": 0.108558, ""U"": 0.891442}",I,H,0.108558,0.08467524000000003,0.071539722,2.8557744256437134,11.10887815531743,18.317892851551303,-0.48386580318,0.0343060042995904,1.0,0.0,0.0,0.0
"{""Ti"": 0.031498, ""U"": 0.933922, ""Zr"": 0.03458}",II,M,0.09662428,0.006768679999999997,0.015841214,2.403607228073036,9.007206754949388,18.179898783795462,0.723270289368,0.011266912648551853,0.0,1.0,0.0,0.0
"{""Mn"": 0.01788, ""U"": 0.98212}",III,H,0.0,0.0030396000000000025,0.009315480000000003,0.7455131206320252,9.047237790232186,19.057646116893515,0.0,0.0247164086343211,0.0,0.0,1.0,0.0
"{""U"": 0.962649, ""V"": 0.037351}",III,H,0.09038942,0.00933775,0.015911526,1.325518592464189,9.43396854326575,18.730053085101357,0.7191180559800001,0.02688294549083727,0.0,0.0,1.0,0.0
"{""Fe"": 0.014979, ""U"": 0.9263129999999999, ""Zr"": 0.058708}",III,H,0.0645788,0.009675949999999992,0.019338611000000006,2.4965190279607827,9.133351919623058,18.1361319579423,0.523867892445,0.0243370513373926,0.0,0.0,1.0,0.0
"{""Ru"": 0.06722500000000001, ""U"": 0.932775}",II,M,0.0,0.05512450000000003,0.05593119999999999,2.048577929917025,10.22520872736837,18.74524349598184,1.8811739812500003,0.03565240936786272,0.0,1.0,0.0,0.0
"{""Cr"": 0.07191600000000001, ""Si"": 0.009933, ""U"": 0.9181509999999999}",I,H,0.0,0.025301640000000007,0.037921482,2.6065665189055673,9.978948419426281,18.38254902191156,1.253097075555,0.052781033920573046,1.0,0.0,0.0,0.0
"{""Si"": 0.008764, ""U"": 0.991236}",IV,H,0.0,0.0045572799999999995,0.006047159999999999,0.4177074394793515,9.039164381986518,18.916039732430143,0.56466749976,0.023352442398048824,0.0,0.0,0.0,1.0
"{""Ru"": 0.053000000000000005, ""U"": 0.947}",II,H,0.0,0.04346000000000002,0.044095999999999996,1.7231227783566994,9.975946747736353,18.81255120499361,1.5057300000000002,0.03183239180089209,0.0,1.0,0.0,0.0
"{""Nb"": 0.082851, ""U"": 0.917149}",I,H,0.09362162999999998,0.018227220000000016,0.035377377,2.375125834354379,9.59818863778003,18.29645246210382,-0.30394684719599996,0.02313110906834031,1.0,0.0,0.0,0.0
"{""Mn"": 0.018544, ""U"": 0.981456}",III,H,0.0,0.003152480000000003,0.009661424000000004,0.767525270663024,9.047237790232186,19.057646116893515,0.0,0.025165771447685677,0.0,0.0,1.0,0.0
"{""Nb"": 0.03, ""U"": 0.97}",I,H,0.03389999999999999,0.006600000000000006,0.01281,1.1202463862465808,9.246734783949044,18.783964888024308,-0.11639999999999999,0.014251229832274002,1.0,0.0,0.0,0.0
"{""Cr"": 0.096428, ""Ti"": 0.073222, ""U"": 0.83035}",I,H,0.13619292,0.03871536000000002,0.06457538199999999,4.7500467325646785,10.404033363902935,17.403058375807838,1.8456633194879999,0.05490918901948118,1.0,0.0,0.0,0.0
"{""Ti"": 0.025075, ""U"": 0.974925}",II,M,0.0466395,0.004012000000000003,0.007848474999999999,0.9742469992194941,9.079856195398463,18.745873574505858,0.44003239875000005,0.009033430462746187,0.0,1.0,0.0,0.0
"{""Mo"": 0.036927999999999996, ""U"": 0.963072}",I,H,0.036927999999999996,0.028803840000000004,0.024335552,1.3140705179788414,9.748542672432189,18.810535308477196,-0.17782161407999997,0.020633970767439086,1.0,0.0,0.0,0.0
"{""Ti"": 0.040814, ""U"": 0.959186}",II,M,0.07591404000000002,0.006530240000000007,0.012774781999999998,1.4177241607794402,9.100330017089872,18.548984440736064,0.7046679132720001,0.011441888882723612,0.0,1.0,0.0,0.0
"{""U"": 0.94, ""Zr"": 0.06}",II,M,0.066,0.0029999999999999892,0.010380000000000002,1.8870079820700256,8.906685976455915,18.218509275302424,0.3384,0.006080052271908786,0.0,1.0,0.0,0.0
"{""Fe"": 0.042419000000000005, ""U"": 0.957581}",III,H,0.0,0.01908855000000001,0.026002847000000003,1.459581701369655,9.680561741014815,18.78338392666453,0.6092944265850001,0.03907706307745833,0.0,0.0,1.0,0.0
"{""Ta"": 0.080682, ""U"": 0.919318}",I,H,0.0,0.00968184000000001,0.019847772,2.331510823252892,9.700408550840672,18.88903440845431,0.74172414876,0.022849137059906197,1.0,0.0,0.0,0.0
"{""Cr"": 0.048362, ""U"": 0.951638}",I,H,0.0,0.013541360000000002,0.020892383999999996,1.6101201070260045,9.679947005128307,18.71855294725058,0.46023116956,0.038842550245111934,1.0,0.0,0.0,0.0
"{""Mo"": 0.015, ""U"": 0.985}",I,H,0.015,0.011700000000000004,0.009885,0.6475151832438552,9.332104916342457,18.957820844065303,-0.073875,0.013267788903620325,1.0,0.0,0.0,0.0
"{""Mo"": 0.048743999999999996, ""U"": 0.951256}",I,H,0.048743999999999996,0.03802032000000001,0.032122296,1.6195696022034254,9.972942003240119,18.730494804849254,-0.23184011231999999,0.02359101704228214,1.0,0.0,0.0,0.0
"{""Si"": 0.012803, ""U"": 0.987197}",IV,H,0.0,0.006657560000000001,0.00883407,0.5696514481672065,9.035443649911638,18.85074986490983,0.821540407415,0.028196168180668037,0.0,0.0,0.0,1.0
"{""Fe"": 0.027894000000000002, ""U"": 0.972106}",III,H,0.0,0.012552300000000006,0.017099022000000002,1.05873390928586,9.463700655531477,18.87844244088135,0.40673887146000004,0.03183792777140892,0.0,0.0,1.0,0.0
"{""Nb"": 0.019, ""U"": 0.981}",I,H,0.021469999999999996,0.004180000000000004,0.008113,0.7825249499957552,9.173585886252862,18.884568718766204,-0.074556,0.011395102498605562,1.0,0.0,0.0,0.0
"{""Ru"": 0.059599, ""U"": 0.940401}",II,H,0.0,0.048871180000000014,0.04958636799999999,1.8778227232208682,10.091579774350881,18.78140895922181,1.68140877597,0.03366974104236795,0.0,1.0,0.0,0.0
"{""Cr"": 0.069953, ""U"": 0.930047}",I,H,0.0,0.01958684,0.030219695999999997,2.107743294065983,9.96241722263011,18.56257111643226,0.6505957779099999,0.04636352325255444,1.0,0.0,0.0,0.0
"{""Mn"": 0.062409, ""U"": 0.937591}",III,H,0.0,0.01060953000000001,0.03251508900000001,1.9416944223414028,9.047237790232186,19.057646116893515,0.0,0.04549584386192688,0.0,0.0,1.0,0.0
"{""Ru"": 0.032473, ""U"": 0.967527}",II,H,0.0,0.02662786000000001,0.027017535999999998,1.1908654928942342,9.616256016213939,18.908527450447735,0.9425551281300001,0.02511217135282357,0.0,1.0,0.0,0.0
"{""Fe"": 0.037, ""U"": 0.963}",III,H,0.0,0.016650000000000005,0.022681,1.3160220677465966,9.599655013150153,18.818990333761857,0.534465,0.0365604792951525,0.0,0.0,1.0,0.0
"{""Ta"": 0.067485, ""U"": 0.932515}",I,H,0.0,0.008098200000000007,0.01660131,2.05425882384192,9.593570662244082,18.916860472339497,0.6293077477500001,0.02102323526170438,1.0,0.0,0.0,0.0
"{""Mn"": 0.053163, ""U"": 0.946837}",III,H,0.0,0.009037710000000008,0.027697923000000006,1.7270275793781806,9.047237790232186,19.057646116893515,0.0,0.042123958257160206,0.0,0.0,1.0,0.0
"{""Fe"": 0.016757, ""U"": 0.983243}",III,H,0.0,0.007540650000000004,0.010272041,0.707805445750816,9.29742307143317,18.95051371093453,0.247143044265,0.024764353605683645,0.0,0.0,1.0,0.0
"{""Fe"": 0.013015, ""U"": 0.986985}",III,H,0.0,0.005856750000000003,0.007978195,0.5772954389545925,9.241554280942385,18.974572792266876,0.192684146625,0.021850549862963642,0.0,0.0,1.0,0.0
"{""Fe"": 0.048350000000000004, ""U"": 0.95165}",III,H,0.0,0.02175750000000001,0.029638550000000003,1.609822838222519,9.769112728829043,18.744218025155146,0.6901841625,0.041638062767300164,0.0,0.0,1.0,0.0
"{""Cr"": 0.081381, ""U"": 0.918619}",I,H,0.0,0.02278668,0.03515659199999999,2.3456235343823737,10.11192718722696,18.478821986348567,0.7475813283899999,0.04980272604236069,1.0,0.0,0.0,0.0
"{""U"": 0.870477, ""Zr"": 0.129523}",II,M,0.1424753,0.0064761499999999765,0.022407479000000004,3.204871924085459,8.74382624730312,17.261373640354677,0.6764807548259999,0.008581190513762856,0.0,1.0,0.0,0.0
"{""U"": 0.919, ""Zr"": 0.081}",II,M,0.08910000000000001,0.004049999999999986,0.014013000000000005,2.3379379626871053,8.85749284163422,17.927696919199647,0.44663400000000003,0.0069812726143659385,0.0,1.0,0.0,0.0
"{""Ti"": 0.099, ""U"": 0.901}",II,M,0.18414000000000003,0.015840000000000014,0.030986999999999997,2.6844257891977032,9.176020327080105,17.812965774029607,1.605582,0.017329478927693424,0.0,1.0,0.0,0.0
"{""U"": 0.928528, ""V"": 0.07147200000000001}",III,H,0.17296224000000002,0.017868000000000002,0.030447072,2.140273173102524,9.787256006098293,18.423527558140155,1.3272750643200002,0.03669975657535531,0.0,0.0,1.0,0.0
"{""Al"": 0.019797, ""Mo"": 0.045419, ""U"": 0.9347840000000001}",IV,H,0.045419,0.039980130000000016,0.037592560000000004,2.3372110061879963,9.881145490419117,18.488526496819528,0.3419936330169999,0.0253325944188448,0.0,0.0,0.0,1.0
"{""Mn"": 0.023971, ""U"": 0.976029}",III,H,0.0,0.0040750700000000036,0.012488891000000002,0.9404383419768261,9.047237790232186,19.057646116893515,0.0,0.028561922828449767,0.0,0.0,1.0,0.0
